,dataset,k1,k2,distance,alphas,losses_train,accuracy_lst_train,losses_test,accuracy_lst_test
62,CIFAR-10,2,12,35.07465362548828,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9522794926166535, 0.9575594866275787, 0.9505500376224518, 0.9392299211025238, 0.9462717258930207, 0.9440719676017761, 0.9398244607448578, 0.9421671450138092, 0.9346773695945739, 0.9479502320289612, 0.9360366320610046, 0.9463563346862793, 0.9380243408679962, 0.948917237520218, 0.9458620512485504, 0.9376237583160401, 0.9393896698951721, 0.9462591111660004, 0.9428479301929474, 0.9387162530422211, 0.9294136154651642, 0.9449875140190125, 0.9394667398929596, 0.9405289232730866, 0.9472615790367126]","[0.6746875, 0.67171875, 0.67671875, 0.67859375, 0.6721875, 0.6778125, 0.680625, 0.67703125, 0.68515625, 0.67625, 0.68109375, 0.67546875, 0.6875, 0.6759375, 0.68078125, 0.6803125, 0.6778125, 0.6778125, 0.68234375, 0.6771875, 0.68546875, 0.67609375, 0.67171875, 0.679375, 0.67234375]","[0.9890953016281128, 0.972441030740738, 0.9761649370193481, 0.9689301216602325, 0.9752441120147705, 0.9668635594844818, 0.9742304420471192, 0.9627917373180389, 0.9623339116573334, 0.9653911197185516, 0.9661518657207488, 0.9624900531768799, 0.9685881161689758, 0.9718774509429932, 0.969889167547226, 0.9587139010429382, 0.9607139194011688, 0.9686366844177247, 0.9513879990577698, 0.9586117398738861, 0.9669387221336365, 0.9637341451644897, 0.9580075716972352, 0.9559112310409545, 0.9662054324150086]","[0.66578125, 0.67046875, 0.66875, 0.66171875, 0.6659375, 0.66859375, 0.668125, 0.6728125, 0.6821875, 0.675625, 0.67796875, 0.67671875, 0.6753125, 0.6653125, 0.66953125, 0.678125, 0.67078125, 0.66796875, 0.6778125, 0.6746875, 0.67171875, 0.66671875, 0.6734375, 0.66640625, 0.66578125]"
63,CIFAR-10,2,18,43.90060043334961,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8727451395988465, 0.8666541254520417, 0.8741645121574402, 0.8764826953411102, 0.8753346109390259, 0.8798295557498932, 0.8787380528450012, 0.8873880016803741, 0.883512179851532, 0.8898015928268432, 0.8868917119503021, 0.8926134622097015, 0.8910508298873902, 0.8871341192722321, 0.8842335724830628, 0.8912785398960114, 0.8832805716991424, 0.8934683060646057, 0.8934855592250824, 0.8879967284202576, 0.8863436102867126, 0.883261250257492, 0.8816187536716461, 0.8830120861530304, 0.8818246781826019]","[0.70140625, 0.70359375, 0.700625, 0.70109375, 0.704375, 0.69765625, 0.696875, 0.70625, 0.70265625, 0.70140625, 0.70484375, 0.70484375, 0.70171875, 0.70234375, 0.704375, 0.7021875, 0.70265625, 0.70015625, 0.6978125, 0.6990625, 0.70421875, 0.705, 0.69921875, 0.7003125, 0.70390625]","[0.9021421360969544, 0.9045851826667786, 0.9053013694286346, 0.8990732753276824, 0.9081124830245971, 0.9116327977180481, 0.9066101741790772, 0.914074273109436, 0.9115929746627808, 0.9074302780628204, 0.9106812787055969, 0.9077855181694031, 0.9209830629825592, 0.909076622724533, 0.9114831233024597, 0.9164725649356842, 0.9134585189819336, 0.9160018646717072, 0.9196440875530243, 0.9094916093349457, 0.9167127740383149, 0.9106996703147888, 0.9100501453876495, 0.9070393645763397, 0.9100894165039063]","[0.69140625, 0.68984375, 0.69296875, 0.69375, 0.6934375, 0.6975, 0.69078125, 0.69328125, 0.69171875, 0.6996875, 0.69125, 0.691875, 0.690625, 0.6971875, 0.6978125, 0.6928125, 0.69453125, 0.69296875, 0.6875, 0.6921875, 0.6890625, 0.69140625, 0.6896875, 0.6884375, 0.691875]"
64,CIFAR-10,2,21,47.507484436035156,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8633139967918396, 0.8553124034404754, 0.8583151936531067, 0.8568618464469909, 0.8510764288902283, 0.8510985434055328, 0.8518984544277192, 0.8509848368167877, 0.8527611112594604, 0.8463614022731781, 0.8549546217918396, 0.8553519535064698, 0.8501136386394501, 0.8530239915847778, 0.8490585088729858, 0.8480694031715393, 0.8466940677165985, 0.848311368227005, 0.849864250421524, 0.8408219873905182, 0.8474611818790436, 0.8388816702365876, 0.8376879477500916, 0.8358581757545471, 0.8401686728000641]","[0.69765625, 0.69765625, 0.70421875, 0.70546875, 0.705, 0.71046875, 0.71015625, 0.70828125, 0.718125, 0.7103125, 0.706875, 0.7125, 0.709375, 0.710625, 0.714375, 0.71078125, 0.71265625, 0.71265625, 0.709375, 0.7115625, 0.7103125, 0.715625, 0.70953125, 0.71578125, 0.70796875]","[0.909128235578537, 0.8995969355106354, 0.8940879082679749, 0.8954127109050751, 0.8941162872314453, 0.8888858377933502, 0.8924449408054351, 0.8913979506492615, 0.8870112323760986, 0.8925000643730163, 0.8881235158443451, 0.8855855727195739, 0.8882079541683197, 0.8856299448013306, 0.8808762061595917, 0.8813862717151641, 0.8851887798309326, 0.8837316763401032, 0.8810673952102661, 0.8775347185134887, 0.8768077218532562, 0.8875733625888824, 0.8807484173774719, 0.8860020494461059, 0.876702390909195]","[0.69171875, 0.6815625, 0.68953125, 0.6928125, 0.69234375, 0.6978125, 0.69890625, 0.69515625, 0.70046875, 0.69765625, 0.695, 0.6915625, 0.6959375, 0.69984375, 0.6975, 0.69921875, 0.69984375, 0.69671875, 0.70546875, 0.70046875, 0.69609375, 0.69390625, 0.70015625, 0.69140625, 0.7003125]"
65,CIFAR-10,2,24,50.820037841796875,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8438525938987732, 0.8319092404842376, 0.8416837978363038, 0.8367937135696412, 0.84685720205307, 0.8439732706546783, 0.8381198298931122, 0.8361929559707642, 0.8382886743545532, 0.8440583109855652, 0.8359294509887696, 0.8348720479011535, 0.841803834438324, 0.8383805251121521, 0.8312851917743683, 0.8320725429058075, 0.8289264440536499, 0.8332169544696808, 0.8317458784580231, 0.8258241760730743, 0.822094087600708, 0.8142843246459961, 0.8241900622844696, 0.8188513433933258, 0.8089598429203033]","[0.714375, 0.71703125, 0.71921875, 0.715625, 0.71234375, 0.71453125, 0.718125, 0.7140625, 0.7190625, 0.715625, 0.71796875, 0.72171875, 0.7228125, 0.7184375, 0.72046875, 0.7196875, 0.72015625, 0.7240625, 0.7175, 0.725, 0.71875, 0.724375, 0.7196875, 0.72171875, 0.72171875]","[0.8697729599475861, 0.8778275847434998, 0.8674184334278107, 0.8741842103004456, 0.8773851323127747, 0.8773943972587586, 0.8738501811027527, 0.865693484544754, 0.8740323424339295, 0.8723346257209778, 0.869818594455719, 0.8706577551364899, 0.8661819899082184, 0.8653610646724701, 0.8670124125480652, 0.8672328150272369, 0.8598630940914154, 0.870699942111969, 0.8571187794208527, 0.8623089647293091, 0.8562765216827393, 0.8499720060825348, 0.8558274030685424, 0.8569331932067871, 0.8563320684432983]","[0.7034375, 0.7025, 0.7003125, 0.70515625, 0.69890625, 0.70453125, 0.71, 0.70421875, 0.70671875, 0.705, 0.70484375, 0.70171875, 0.70765625, 0.708125, 0.7046875, 0.70515625, 0.70640625, 0.70703125, 0.708125, 0.7096875, 0.7046875, 0.70953125, 0.71296875, 0.7090625, 0.7040625]"
66,CIFAR-10,5,9,23.76803970336914,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[1.0102146804332732, 1.0023497247695923, 0.9989877772331238, 0.9961437475681305, 0.9953406965732574, 0.9884231352806091, 0.9866549825668335, 0.9963123595714569, 0.9919782817363739, 0.9902159929275512, 0.9882828271389008, 0.9929052245616913, 0.9863443303108216, 0.9769894659519196, 0.9911886084079743, 0.9898855984210968, 0.994505444765091, 0.9888001418113709, 0.9917259633541107, 0.9932248866558075, 1.0026932084560394, 0.9993750667572021, 1.0021584963798522, 1.0027053427696229, 1.0037616217136383]","[0.64703125, 0.6471875, 0.651875, 0.64890625, 0.65234375, 0.6509375, 0.65578125, 0.653125, 0.6540625, 0.65421875, 0.65828125, 0.65890625, 0.66078125, 0.66171875, 0.65828125, 0.6540625, 0.65875, 0.6565625, 0.6565625, 0.655, 0.65421875, 0.65109375, 0.65, 0.65421875, 0.65390625]","[1.0226708197593688, 1.0217464697360992, 1.0219978606700897, 1.0024730467796326, 1.0018348288536072, 1.0058705770969392, 1.0092276453971862, 1.003414479494095, 0.9992639255523682, 1.003566756248474, 1.0019135189056396, 1.0018195164203645, 0.9988172948360443, 0.9956418347358703, 0.9940217685699463, 0.9971861171722413, 1.005430017709732, 1.0063356673717498, 1.0088176393508912, 1.0130120873451234, 1.0136999368667603, 1.0112709653377534, 1.0170409452915192, 1.0143233907222748, 1.0279842817783356]","[0.643125, 0.64140625, 0.64234375, 0.653125, 0.6575, 0.64890625, 0.65078125, 0.64875, 0.655, 0.65421875, 0.649375, 0.65375, 0.65421875, 0.65828125, 0.65609375, 0.6590625, 0.653125, 0.64890625, 0.65046875, 0.654375, 0.64765625, 0.65296875, 0.64859375, 0.64078125, 0.6384375]"
67,CIFAR-10,5,12,30.492328643798828,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9436762535572052, 0.940755021572113, 0.9370815074443817, 0.9329393684864045, 0.9314140498638153, 0.9306942391395568, 0.9368288087844848, 0.9308755958080291, 0.9300980746746064, 0.9302997565269471, 0.9342587530612946, 0.9339162945747376, 0.923850085735321, 0.9361234760284424, 0.9286446928977966, 0.9334698617458344, 0.9425643289089203, 0.9394611144065856, 0.9350407898426056, 0.9352159976959229, 0.9366309189796448, 0.9295916438102723, 0.9387438774108887, 0.9322373306751252, 0.9451473557949066]","[0.6665625, 0.6740625, 0.67734375, 0.6734375, 0.67828125, 0.6821875, 0.67640625, 0.6775, 0.67953125, 0.68203125, 0.67875, 0.6784375, 0.6796875, 0.6734375, 0.68515625, 0.6771875, 0.675, 0.6775, 0.6784375, 0.67828125, 0.67953125, 0.6796875, 0.6790625, 0.67859375, 0.67484375]","[0.9725733804702759, 0.9674246382713317, 0.96169930934906, 0.9659821522235871, 0.9553858709335327, 0.950952479839325, 0.9609834372997283, 0.9559386134147644, 0.9572674131393433, 0.9526650416851044, 0.9550898289680481, 0.9533311760425568, 0.9541312444210053, 0.95546670794487, 0.9540184843540191, 0.9535557067394257, 0.9535485970973968, 0.9490784132480621, 0.9544305038452149, 0.9560797762870789, 0.9534946835041046, 0.9642634415626525, 0.9598174798488617, 0.9642101705074311, 0.9555654871463776]","[0.66078125, 0.66359375, 0.66640625, 0.66, 0.66546875, 0.66953125, 0.66828125, 0.67046875, 0.67328125, 0.66734375, 0.67234375, 0.67046875, 0.6709375, 0.67265625, 0.6690625, 0.6740625, 0.673125, 0.6690625, 0.6725, 0.67015625, 0.6675, 0.66625, 0.66390625, 0.66328125, 0.6703125]"
68,CIFAR-10,5,15,35.797672271728516,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9331149542331696, 0.9240713846683503, 0.9118480825424194, 0.9136552727222442, 0.9128576445579529, 0.9039529466629028, 0.9079841923713684, 0.9078921723365784, 0.9156999027729035, 0.9060824656486511, 0.9044077956676483, 0.911471141576767, 0.9087088584899903, 0.9031381714344024, 0.8993917632102967, 0.9021961617469788, 0.9017732226848603, 0.9053176677227021, 0.9015651893615723, 0.9009149527549744, 0.900179044008255, 0.9021957957744599, 0.9092067730426788, 0.9050960528850556, 0.9040609455108642]","[0.68140625, 0.68046875, 0.691875, 0.6859375, 0.68875, 0.6965625, 0.69640625, 0.69390625, 0.68890625, 0.70296875, 0.69546875, 0.694375, 0.69375, 0.69828125, 0.6996875, 0.7015625, 0.693125, 0.69265625, 0.693125, 0.69703125, 0.698125, 0.68890625, 0.69234375, 0.69421875, 0.6965625]","[0.9439695608615876, 0.9354028177261352, 0.9369311702251434, 0.9456426870822906, 0.9289300775527954, 0.9407940006256104, 0.9321640276908875, 0.9256678879261017, 0.9428095066547394, 0.92812544465065, 0.9331271505355835, 0.9278370082378388, 0.9276517522335053, 0.9370041394233704, 0.935543075799942, 0.9330830287933349, 0.9268168580532073, 0.9358423018455505, 0.9372002160549164, 0.9268981158733368, 0.9302573525905609, 0.9346280169486999, 0.928882942199707, 0.932139356136322, 0.92790283203125]","[0.6775, 0.68125, 0.678125, 0.68015625, 0.6890625, 0.68265625, 0.68578125, 0.68625, 0.6846875, 0.690625, 0.6928125, 0.6896875, 0.68390625, 0.68234375, 0.69203125, 0.6846875, 0.691875, 0.68828125, 0.68484375, 0.68421875, 0.689375, 0.681875, 0.6896875, 0.68734375, 0.6790625]"
69,CIFAR-10,5,21,43.887779235839844,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.8449512100219727, 0.8422641730308533, 0.8441393887996673, 0.8505543434619903, 0.8395667922496796, 0.8336649084091187, 0.833229376077652, 0.8415651321411133, 0.8436230838298797, 0.8372590184211731, 0.8455539107322693, 0.8271697795391083, 0.8444946146011353, 0.8380306851863861, 0.8406295466423035, 0.8385908913612365, 0.8357985866069794, 0.8400664520263672, 0.8383470904827118, 0.8335146009922028, 0.8408540463447571, 0.8421413242816925, 0.8422116124629975, 0.8397010862827301, 0.8483845496177673]","[0.715625, 0.71640625, 0.7171875, 0.7103125, 0.71640625, 0.72453125, 0.720625, 0.71859375, 0.7115625, 0.71921875, 0.72078125, 0.7265625, 0.715625, 0.71515625, 0.72140625, 0.721875, 0.72375, 0.71328125, 0.71625, 0.7146875, 0.71, 0.71765625, 0.71234375, 0.71078125, 0.7028125]","[0.8817405986785889, 0.878062037229538, 0.8767057073116302, 0.8842421782016754, 0.8708820903301239, 0.8786606216430664, 0.8746748089790344, 0.875293847322464, 0.8897315418720245, 0.8754520416259766, 0.8730519545078278, 0.8686172592639924, 0.883347898721695, 0.879678909778595, 0.8710504031181335, 0.8707057273387909, 0.8774207532405853, 0.8762397205829621, 0.8729540002346039, 0.8696030151844024, 0.8721152675151825, 0.8757426047325134, 0.8787128508090973, 0.8711696279048919, 0.883305104970932]","[0.7046875, 0.69828125, 0.6975, 0.7015625, 0.70421875, 0.70109375, 0.6959375, 0.69796875, 0.7, 0.70515625, 0.7096875, 0.71203125, 0.7003125, 0.70125, 0.70671875, 0.7003125, 0.69953125, 0.70125, 0.70140625, 0.6975, 0.7025, 0.700625, 0.7059375, 0.7, 0.69328125]"
70,CIFAR-10,5,24,47.60747146606445,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.7971443617343903, 0.7985530424118042, 0.802543820142746, 0.8049099707603454, 0.8043848299980163, 0.8129050719738007, 0.8027255344390869, 0.8147621572017669, 0.8184540224075317, 0.8179855263233184, 0.818334002494812, 0.811451381444931, 0.8098043310642242, 0.8069031357765197, 0.8168695116043091, 0.8112259805202484, 0.8075352334976196, 0.8093353390693665, 0.8093651616573334, 0.8036564183235169, 0.806247956752777, 0.8176198315620422, 0.8113279950618744, 0.8140054214000702, 0.8153252542018891]","[0.7278125, 0.7290625, 0.73640625, 0.72546875, 0.73328125, 0.725625, 0.73078125, 0.72625, 0.72359375, 0.72609375, 0.72546875, 0.7246875, 0.724375, 0.72703125, 0.7265625, 0.725, 0.729375, 0.72328125, 0.72953125, 0.73015625, 0.726875, 0.72109375, 0.72484375, 0.7175, 0.71390625]","[0.8561493396759033, 0.8498713588714599, 0.8521183490753174, 0.8510726535320282, 0.8528464198112488, 0.8513313353061676, 0.8520818603038788, 0.8396460580825805, 0.8556887006759644, 0.8488575673103332, 0.8531751990318298, 0.8624090445041657, 0.8468149292469025, 0.8518917369842529, 0.8500042951107025, 0.8516069674491882, 0.8552749347686768, 0.8588626503944397, 0.847718323469162, 0.8469704282283783, 0.8558721196651459, 0.8515792727470398, 0.85671266913414, 0.8512508594989776, 0.8566043436527252]","[0.70703125, 0.7128125, 0.71203125, 0.7090625, 0.70796875, 0.7075, 0.7175, 0.7178125, 0.7078125, 0.71125, 0.70859375, 0.70546875, 0.7071875, 0.70984375, 0.7125, 0.709375, 0.71, 0.70921875, 0.71203125, 0.7096875, 0.705, 0.7125, 0.7090625, 0.7025, 0.701875]"
71,CIFAR-10,5,27,50.807647705078125,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.787130196094513, 0.7941178393363952, 0.7873090553283691, 0.7827489066123963, 0.7862516975402832, 0.7940598165988922, 0.7833927214145661, 0.7848847723007202, 0.7930358624458314, 0.7905593299865723, 0.7873217868804931, 0.7881615257263184, 0.7876229369640351, 0.784089047908783, 0.7840306782722473, 0.7884501791000367, 0.79250652551651, 0.798451019525528, 0.8024044990539551, 0.7912009239196778, 0.7820087802410126, 0.7940995693206787, 0.7911296653747558, 0.7956993007659912, 0.8015342319011688]","[0.72828125, 0.7271875, 0.72671875, 0.72953125, 0.7334375, 0.72921875, 0.733125, 0.72984375, 0.73140625, 0.7315625, 0.7309375, 0.73140625, 0.73484375, 0.73515625, 0.72796875, 0.72953125, 0.731875, 0.7290625, 0.7346875, 0.7259375, 0.7321875, 0.72703125, 0.72984375, 0.7190625, 0.720625]","[0.8306245076656341, 0.827710566520691, 0.8312271785736084, 0.8242577219009399, 0.8402429580688476, 0.8262618184089661, 0.8280336773395538, 0.8346978139877319, 0.8325267362594605, 0.8265468192100525, 0.8385359728336335, 0.8277016150951385, 0.8387724447250366, 0.8352721023559571, 0.8314761960506439, 0.8400689351558686, 0.8360143113136291, 0.8374626874923706, 0.835356993675232, 0.8365696752071381, 0.8343554663658143, 0.8282883286476135, 0.834305590391159, 0.8355338561534882, 0.8528346931934356]","[0.7159375, 0.7165625, 0.71828125, 0.715, 0.7140625, 0.7153125, 0.711875, 0.7071875, 0.71765625, 0.7209375, 0.71046875, 0.71625, 0.71515625, 0.71765625, 0.7171875, 0.71890625, 0.715, 0.71296875, 0.71484375, 0.7078125, 0.7103125, 0.70859375, 0.71328125, 0.71515625, 0.7059375]"
72,CIFAR-10,10,14,24.685829162597656,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.9183526313304902, 0.9219967806339264, 0.9170005285739898, 0.907769626379013, 0.9095193648338318, 0.9012905943393708, 0.9022160947322846, 0.9011437618732452, 0.8978383326530457, 0.9003360939025878, 0.8952714097499848, 0.8964581501483917, 0.8901594209671021, 0.8955245327949524, 0.8836549007892609, 0.8872093892097473, 0.8865839254856109, 0.8847457945346833, 0.8827955162525177, 0.8832495093345643, 0.8900309896469116, 0.8852081191539765, 0.8894881284236908, 0.8870937609672547, 0.8875226140022278]","[0.68640625, 0.6884375, 0.68703125, 0.68625, 0.6896875, 0.69640625, 0.69484375, 0.6890625, 0.6915625, 0.6884375, 0.6946875, 0.69, 0.695, 0.698125, 0.6940625, 0.69125, 0.6925, 0.68671875, 0.69296875, 0.6934375, 0.68671875, 0.693125, 0.69125, 0.6871875, 0.69015625]","[0.9547500383853912, 0.940915138721466, 0.9378098094463349, 0.941172548532486, 0.9384874868392944, 0.9398855888843536, 0.9262112164497376, 0.9276166975498199, 0.9168945598602295, 0.9219450330734253, 0.9190457785129547, 0.9171024346351624, 0.9238047778606415, 0.9224282991886139, 0.9183120477199554, 0.9213830041885376, 0.9139887166023254, 0.9193329679965973, 0.9262836289405822, 0.9147664880752564, 0.9110599839687348, 0.9268938660621643, 0.911824117898941, 0.9143162941932679, 0.9237308835983277]","[0.67171875, 0.6796875, 0.6809375, 0.6809375, 0.67859375, 0.679375, 0.68703125, 0.68484375, 0.6834375, 0.6828125, 0.685625, 0.6865625, 0.6853125, 0.67875, 0.683125, 0.68953125, 0.68671875, 0.68421875, 0.6825, 0.68515625, 0.6890625, 0.6775, 0.67890625, 0.68609375, 0.67984375]"
73,CIFAR-10,10,17,31.0873966217041,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.868885555267334, 0.8666847634315491, 0.869374293088913, 0.8681237614154815, 0.8636657905578613, 0.8617017340660095, 0.8613768947124482, 0.855384556055069, 0.8520034682750702, 0.854557648897171, 0.8508123815059662, 0.8546836066246033, 0.8548757743835449, 0.8468210875988007, 0.8585555052757263, 0.8559624338150025, 0.8507804179191589, 0.8621127581596375, 0.8530022311210632, 0.8454521811008453, 0.8547117805480957, 0.8601621425151825, 0.8616292631626129, 0.8684578454494476, 0.8698014533519745]","[0.6940625, 0.69703125, 0.69390625, 0.69859375, 0.70390625, 0.69625, 0.70015625, 0.7, 0.706875, 0.70640625, 0.704375, 0.710625, 0.7078125, 0.7071875, 0.7078125, 0.70359375, 0.70421875, 0.70109375, 0.7034375, 0.7065625, 0.705, 0.7059375, 0.7078125, 0.699375, 0.70140625]","[0.9058302140235901, 0.9070707511901855, 0.8971094954013824, 0.8957623648643493, 0.8971788144111633, 0.8971491551399231, 0.8892673349380493, 0.8994707751274109, 0.8840928196907043, 0.8835419821739197, 0.887553198337555, 0.8827603447437287, 0.8837776494026184, 0.885962359905243, 0.8850876247882843, 0.8925994706153869, 0.8886063587665558, 0.8863396894931793, 0.8899101459980011, 0.8879311740398407, 0.8973838901519775, 0.8948645675182343, 0.8904162168502807, 0.8894738972187042, 0.897670590877533]","[0.6865625, 0.6878125, 0.68890625, 0.69109375, 0.6909375, 0.68953125, 0.69609375, 0.69859375, 0.69171875, 0.6971875, 0.6934375, 0.69765625, 0.69984375, 0.69734375, 0.69453125, 0.6975, 0.69734375, 0.69765625, 0.69390625, 0.70125, 0.6940625, 0.6940625, 0.68875, 0.69015625, 0.68921875]"
74,CIFAR-10,10,20,36.1311149597168,"[0.0, 0.0416666679084301, 0.0833333358168602, 0.125, 0.1666666716337204, 0.2083333432674408, 0.25, 0.2916666865348816, 0.3333333432674408, 0.375, 0.4166666865348816, 0.4583333432674408, 0.5, 0.5416666269302368, 0.5833333134651184, 0.625, 0.6666666269302368, 0.7083333134651184, 0.75, 0.7916666865348816, 0.8333333134651184, 0.875, 0.9166666865348816, 0.9583333134651184, 1.0]","[0.861361426115036, 0.8455700480937958, 0.8491779553890229, 0.8457125818729401, 0.8538912749290466, 0.845832222700119, 0.8353033542633057, 0.8509347152709961, 0.8435957646369934, 0.8454301464557648, 0.8370651876926423, 0.8461874878406525, 0.8412305641174317, 0.8548984706401825, 0.8406949400901794, 0.8428829991817475, 0.8376939702033996, 0.8493817830085755, 0.8381844460964203, 0.8468841707706452, 0.8442516207695008, 0.8487252235412598, 0.8445549011230469, 0.8620159685611725, 0.849580488204956]","[0.70609375, 0.70796875, 0.715625, 0.71140625, 0.710625, 0.71375, 0.7159375, 0.71421875, 0.71484375, 0.71609375, 0.71421875, 0.715, 0.71296875, 0.7128125, 0.72140625, 0.71375, 0.71578125, 0.70875, 0.71546875, 0.709375, 0.7090625, 0.71078125, 0.71265625, 0.70578125, 0.70875]","[0.8876943111419677, 0.8858997809886933, 0.8877625977993011, 0.8761852800846099, 0.8833134388923645, 0.881988936662674, 0.8749587595462799, 0.8784303998947144, 0.8747192347049713, 0.8784335482120514, 0.8760846257209778, 0.8745027995109558, 0.8732132589817048, 0.8751676321029663, 0.8841442263126373, 0.8770890724658966, 0.8811065745353699, 0.8773493432998657, 0.876418559551239, 0.877126042842865, 0.8770421624183655, 0.8783467316627502, 0.8848101198673248, 0.8875949001312256, 0.8810484278202056]","[0.69984375, 0.69875, 0.6909375, 0.69875, 0.70015625, 0.69515625, 0.7071875, 0.7071875, 0.70109375, 0.7046875, 0.7028125, 0.70296875, 0.7025, 0.6975, 0.69765625, 0.6990625, 0.70171875, 0.7, 0.7015625, 0.69734375, 0.70046875, 0.696875, 0.69828125, 0.69265625, 0.69921875]"
